SEER_historic_stage_LRD,Year_of_diagnosis_BC,Age_breast,follow-up,link,r,cure,lambda,k,theta,surv_curemodel,surv_notcured,median_surv_notcured,s1_numerical,G_numerical,CI_numerical,s1_analytical,G_analytical,CI_analytical,se_CI_analytical,obs_surv,obs_dist_surv
0,1,2,22,Loglogistic,1.5,0.542465120950556,19.3588631783928,1.39916371260717,0.437749728332614,0.750818953274848,0.455383495040114,19.3588631783928,0.420821650548639,0.735005703935715,0.264994296064285,0.419351521339521,0.734333068545834,0.265666931454166,0.00443560405397738,0.74477,0.07178
0,1,2,23,Loglogistic,1.5,0.542465120950556,19.3588631783928,1.39916371260717,0.437749728332614,0.743783262195926,0.440006107651553,19.3588631783928,0.406348529607908,0.728383746296629,0.271616253703371,0.405764290239232,0.728116436407746,0.271883563592254,0.00463891171788166,0.73444,0.07178
0,1,2,24,Loglogistic,1.5,0.542465120950556,19.3588631783928,1.39916371260717,0.437749728332614,0.737095885070536,0.425390004198887,19.3588631783928,0.392586435670656,0.722087108311582,0.277912891688418,0.392836940839287,0.722201723163613,0.277798276836387,0.00484879930380188,0.72515,0.07178
0,1,2,25,Loglogistic,1.5,0.542465120950556,19.3588631783928,1.39916371260717,0.437749728332614,0.73073696930925,0.411491794352029,19.3588631783928,NA,NA,NA,0.380530697268984,0.716571187500121,0.283428812499879,0.00506349599139299,NA,NA
0,2,0,1,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.995017480619617,0.975973829855655,14.1187601480786,0.924866943588029,0.984418993646052,0.015581006353948,0.852818967636248,0.969477767710314,0.0305222322896859,0.00152273145300741,0.99807,0.77345
0,2,0,2,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.987356114794373,0.939030013925888,14.1187601480786,0.865817902179518,0.972173471723774,0.0278265282762261,0.788683135388674,0.956177352986257,0.0438226470137429,0.00185624000608079,0.98855,0.57835
0,2,0,3,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.978694079504783,0.897260877114623,14.1187601480786,0.810417970246421,0.960684697904633,0.0393153020953668,0.735876246424507,0.945226321419387,0.0547736785806128,0.00202424358718093,0.97838,0.45668
0,2,0,4,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.969679088303052,0.853789754189276,14.1187601480786,0.759850862723922,0.950198149623026,0.0498018503769737,0.689882718249457,0.935688236733912,0.0643117632660879,0.00210146450360071,0.96616,0.37062
0,2,0,5,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.960675032250277,0.810371361565471,14.1187601480786,0.71074281907837,0.940014180320942,0.0599858196790584,0.648955261926715,0.927200748170703,0.0727992518292971,0.00212648265837422,0.95629,0.31941
0,2,0,6,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.951898265847375,0.768048980694558,14.1187601480786,0.666698289595154,0.930880276730334,0.0691197232696661,0.612107090504751,0.919559216992883,0.0804407830071172,0.0021241977402055,0.94718,0.27823
0,2,0,7,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.943475691530015,0.727434546880411,14.1187601480786,0.626162368347437,0.922473984258207,0.0775260157417927,0.578671339326789,0.9126253495791,0.0873746504208999,0.00211153630393066,0.93918,0.24471
0,2,0,8,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.935476941338487,0.688863832273579,14.1187601480786,0.588777479682111,0.914721149279125,0.0852788507208749,0.548154553649658,0.906296813855353,0.0937031861446467,0.00209986864008029,0.93158,0.2199
0,2,0,9,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.927934382045502,0.652492912451261,14.1187601480786,0.554473060370038,0.907607138472229,0.092392861527771,0.520172819357575,0.900493994156274,0.099506005843726,0.00209640580734006,0.92437,0.19986
0,2,0,10,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.920856209741322,0.618361309720168,14.1187601480786,0.522657176129807,0.901009197190759,0.0989908028092406,0.494417869314253,0.895152962399623,0.104847037600377,0.00210518486903882,0.91725,0.18591
0,2,0,11,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.914235213786382,0.58643425370816,14.1187601480786,0.493412798127418,0.894944531899173,0.105055468100827,0.470636523325295,0.890221214369466,0.109778785630534,0.00212786586267409,0.91241,0.17477
0,2,0,12,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.908054687238989,0.556631181994291,14.1187601480786,0.46585954342992,0.88923056980292,0.11076943019708,0.448617126242309,0.885654857265891,0.114345142734109,0.00216442392241132,0.90729,0.16946
0,2,0,13,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.902292410174149,0.528844948041289,14.1187601480786,0.44063174816107,0.88399885879379,0.11600114120621,0.428180132558349,0.881416657149296,0.118583342850704,0.00221374841318672,0.90064,0.16409
0,2,0,14,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.896923316574778,0.502954681192096,14.1187601480786,0.417304020288183,0.879161181563975,0.120838818436025,0.40917135129211,0.877474638072285,0.122525361927715,0.00227413184059561,0.89586,0.1586
0,2,0,15,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.891921258004977,0.478834291265828,14.1187601480786,0.395494045440178,0.874638254201312,0.125361745798688,0.391456983367277,0.873801052937141,0.126198947062859,0.0023436342904029,0.89069,0.15547
0,2,0,16,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.887260147424494,0.45635798413711,14.1187601480786,0.375165657497976,0.870422576617849,0.129577423382151,0.374919904052505,0.87037161255252,0.12962838744748,0.00242032687429154,0.88547,0.15336
0,2,0,17,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.882914678744514,0.435403731500751,14.1187601480786,0.356669576970709,0.866586880827194,0.133413119172806,0.359456828132822,0.867164897749982,0.132835102250018,0.00250243381893488,0.88095,0.14856
0,2,0,18,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.878860757536704,0.415855347790673,14.1187601480786,0.339053543398969,0.862933688156479,0.137066311843521,0.344976110966756,0.864161903369758,0.135838096630242,0.00258840005257896,0.87505,0.14702
0,2,0,19,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.875075736704795,0.397603626610146,14.1187601480786,0.322522489003376,0.85950549721263,0.14049450278737,0.331396014190065,0.861345678604395,0.138654321395605,0.00267691012373413,0.86921,0.14702
0,2,0,20,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.871538522052395,0.380546849789524,14.1187601480786,NA,NA,NA,0.318643315757019,0.858701038750723,0.141298961249277,0.002766878923047,NA,NA
0,2,0,21,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.86822959259543,0.364590885334737,14.1187601480786,NA,NA,NA,0.306652178898483,0.856214330655694,0.143785669344306,0.00285742840649972,NA,NA
0,2,0,22,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.865130966483082,0.349649023094903,14.1187601480786,NA,NA,NA,0.295363218730217,0.853873239150688,0.146126760849312,0.00294785917671104,NA,NA
0,2,0,23,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.862226133652499,0.33564165001709,14.1187601480786,NA,NA,NA,0.284722722097953,0.851666625263887,0.148333374736113,0.0030376219179591,NA,NA
0,2,0,24,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.859499969564447,0.322495834171632,14.1187601480786,NA,NA,NA,0.27468198808614,0.849584389455742,0.150415610544258,0.00312629117588388,NA,NA
0,2,0,25,Loglogistic,1.5,0.79262115641198,14.1187601480786,1.39916371260717,0.266403355805339,0.856938639655605,0.310144864012253,14.1187601480786,NA,NA,NA,0.265196764994845,0.847617354859895,0.152382645140105,0.00321354248078905,NA,NA
0,2,1,1,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.996252211307053,0.987606096418887,22.8526844079453,0.973151197109833,0.99188119874966,0.00811880125033992,0.940043219809712,0.9818696876741,0.0181303123259005,0.000976196607242965,0.99584,0.6618
0,2,1,2,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.990311876899302,0.967961463831201,22.8526844079453,0.942666272354814,0.982662871726662,0.0173371282733376,0.907708699778299,0.972092062104197,0.0279079378958029,0.00127553931416695,0.98946,0.47835
0,2,1,3,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.983322756820217,0.94484850643848,22.8526844079453,0.912471484444939,0.973532279095055,0.0264677209049451,0.877353065036899,0.962912831048663,0.0370871689513375,0.00149283525353677,0.97964,0.36969
0,2,1,4,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.975721424941604,0.9197109701177,22.8526844079453,0.882274989944941,0.964401170408185,0.0355988295918152,0.847977172465735,0.954029863926729,0.0459701360732706,0.00166049287722883,0.97057,0.29659
0,2,1,5,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.967772780276612,0.893424873528573,22.8526844079453,0.852507344575695,0.955399741278098,0.0446002587219019,0.81942684841434,0.945396540215639,0.054603459784361,0.00179160014436593,0.96376,0.24167
0,2,1,6,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.959657335214769,0.866587169523655,22.8526844079453,0.822990598692073,0.946474181566321,0.0535258184336788,0.79171251352269,0.937016011009509,0.0629839889904908,0.00189426614361773,0.95703,0.20928
0,2,1,7,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.951503919831443,0.839623898006271,22.8526844079453,0.793692949180583,0.937614874339144,0.062385125660856,0.764875370388352,0.928900735549149,0.0710992644508507,0.0019748888469046,0.94987,0.19533
0,2,1,8,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.943406109378019,0.812844511493167,22.8526844079453,0.765611564354444,0.929123353016187,0.0708766469838131,0.738952703010161,0.921061988131502,0.0789380118684977,0.00203913813714604,0.9434,0.1692
0,2,1,9,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.935432002974729,0.786474213163944,22.8526844079453,0.738583012546604,0.920950197545902,0.079049802454098,0.713969114705529,0.913507208546156,0.0864927914538439,0.00209225358195561,0.93423,0.14873
0,2,1,10,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.927630695942578,0.760675360804656,22.8526844079453,0.712474363423416,0.913055211165572,0.0869447888344277,0.689935695678062,0.906239750356368,0.0937602496436316,0.00213909296501822,0.92715,0.13586
0,2,1,11,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.920036860323417,0.735562614546626,22.8526844079453,0.687133661783543,0.90539244418859,0.0946075558114103,0.666851648465268,0.899259372417702,0.100740627582298,0.00218407924005273,0.91946,0.13287
0,2,1,12,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.912674125791098,0.711214117509259,22.8526844079453,0.66299357152415,0.89809272971778,0.10190727028222,0.644706510961046,0.892562911097109,0.107437088902891,0.00223110719861237,0.9119,0.12058
0,2,1,13,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.905557641460925,0.687679967680948,22.8526844079453,0.639879101584992,0.891103152260242,0.108896847739758,0.623482322278921,0.886144935207651,0.113855064792349,0.00228344436594604,0.90577,0.11265
0,2,1,14,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.898696048727427,0.664988742075865,22.8526844079453,0.617871109983567,0.884448162447025,0.115551837552975,0.60315551734313,0.879998318913315,0.120001681086685,0.00234365212193854,0.89978,0.10292
0,2,1,15,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.892093015443884,0.643152570251899,22.8526844079453,0.59679899079755,0.878076170805737,0.121923829194263,0.583698504223426,0.874114718698797,0.125885281301203,0.00241354729684744,0.89343,0.09786
0,2,1,16,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.885748435645423,0.622171101784163,22.8526844079453,0.576638588911666,0.871979873078496,0.128020126921504,0.565080941520278,0.868484959637623,0.131515040362377,0.00249421572806219,0.88707,0.09383
0,2,1,17,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.879659370307974,0.60203461734643,22.8526844079453,0.557358407029082,0.866149744807398,0.133850255192602,0.547270754184434,0.863099342565512,0.136900657434488,0.0025860775287937,0.8804,0.09111
0,2,1,18,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.873820785584694,0.582726470052358,22.8526844079453,0.538886735388342,0.860564101699726,0.139435898300274,0.530234930039949,0.85794788494073,0.14205211505927,0.00268899260760514,0.87312,0.09111
0,2,1,19,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.868226131650639,0.564224999689616,22.8526844079453,0.521617988947776,0.855342210773452,0.144657789226548,0.513940136431625,0.853020507311922,0.146979492688078,0.00280238815385427,0.86395,0.07454
0,2,1,20,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.862867795609269,0.546505030477661,22.8526844079453,NA,NA,NA,0.498353191307667,0.848307175768648,0.151692824231352,0.00292538901243031,NA,NA
0,2,1,21,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.857737454669718,0.529539039021766,22.8526844079453,NA,NA,NA,0.483441417576109,0.843798009095116,0.156201990904884,0.00305693594627156,NA,NA
0,2,1,22,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.852826350265474,0.513298060821066,22.8526844079453,NA,NA,NA,0.469172904503771,0.839483357814533,0.160516642185467,0.00319588303316023,NA,NA
0,2,1,23,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.848125499489212,0.497752389481634,22.8526844079453,NA,NA,NA,0.45551669551851,0.835353860978566,0.164646139021434,0.00334107135540163,NA,NA
0,2,1,24,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.843625856852533,0.482872111654498,22.8526844079453,NA,NA,NA,0.442442918066971,0.831400485434992,0.168599514565008,0.0034913803405428,NA,NA
0,2,1,25,Loglogistic,1.5,0.697610307485505,22.8526844079453,1.39916371260717,0.360074441370399,0.839318436724032,0.468627511937214,22.8526844079453,NA,NA,NA,0.429922868117755,0.827614551380583,0.172385448619417,0.00364576035443775,NA,NA
0,2,2,1,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.994068687109198,0.985122797398334,20.0202565802249,0.973980689137697,0.989626499143725,0.0103735008562751,0.940611054663019,0.976322536804808,0.0236774631951923,0.00135554885212638,0.99372,0.56813
0,2,2,2,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.984728279996317,0.961694741661151,20.0202565802249,0.940231928211507,0.976171384893437,0.0238286151065633,0.905753951976744,0.962425543664716,0.0375744563352842,0.00177668396145109,0.98236,0.41717
0,2,2,3,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.97383330290408,0.934367439169138,20.0202565802249,0.905882953094227,0.962476974435106,0.0375230255648942,0.872283574705959,0.949081416715475,0.0509185832845255,0.00207144920860976,0.97039,0.31873
0,2,2,4,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.962098397695899,0.904933388815096,20.0202565802249,0.871849335663243,0.948908292257825,0.0510917077421746,0.839613176836724,0.936056229305059,0.0639437706949412,0.00228762712263121,0.95998,0.24638
0,2,2,5,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.949952933616404,0.874469555068925,20.0202565802249,0.83847953208347,0.935604262499296,0.0643957375007039,0.807790918768286,0.92336918224726,0.0766308177527404,0.00244486779600904,0.94955,0.19392
0,2,2,6,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.937683044330705,0.843693632071095,20.0202565802249,0.805811947584062,0.922580196736355,0.0774198032636453,0.776940270053994,0.911069500962541,0.0889304990374591,0.0025560918435339,0.93991,0.16187
0,2,2,7,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.925486378687649,0.813101372114973,20.0202565802249,0.773949402645217,0.909877087920161,0.0901229120798392,0.747166416481631,0.89919912141398,0.10080087858602,0.00263226232973785,0.92857,0.14304
0,2,2,8,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.913500446246665,0.783037683252607,20.0202565802249,0.743106933002946,0.897580667506226,0.102419332493774,0.718540620532453,0.887786454861748,0.112213545138252,0.00268370518220054,0.91934,0.1293
0,2,2,9,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.901819893464207,0.753739962251654,20.0202565802249,0.713344992717917,0.88571503760292,0.11428496239708,0.691102244547486,0.876847194468528,0.123152805531472,0.00272039671886633,0.90926,0.12267
0,2,2,10,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.890508083924821,0.72536714068463,20.0202565802249,0.684805683988848,0.874336852181129,0.125663147818871,0.66486463962641,0.866386663113344,0.133613336886656,0.0027518583532195,0.89828,0.11566
0,2,2,11,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.87960530423574,0.698020267346127,20.0202565802249,0.657585428770802,0.86348455319801,0.13651544680199,0.639821190592512,0.856402223426527,0.143597776573473,0.0027868615961229,0.88845,0.10789
0,2,2,12,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.869134769565501,0.671757571631917,20.0202565802249,0.631648117527292,0.853143744334243,0.146856255665757,0.615950531084506,0.846885356966973,0.153114643033027,0.00283303725103114,0.87797,0.10267
0,2,2,13,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.859107100786335,0.646605693321568,20.0202565802249,0.606992040867183,0.843313744081754,0.156686255918246,0.593220764029598,0.83782334686014,0.16217665313986,0.002896477889832,0.86875,0.09697
0,2,2,14,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.849523696326288,0.622568140019174,20.0202565802249,0.583476139369991,0.833938314209373,0.166061685790627,0.571592772595325,0.829200597823846,0.170799402176154,0.00298143951553676,0.8599,0.09697
0,2,2,15,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.840379284378934,0.599631688727782,20.0202565802249,0.561208718678684,0.825060634518671,0.174939365481329,0.55102276956905,0.820999652566845,0.179000347433155,0.00309023778431945,0.85173,0.09004
0,2,2,16,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.831663857869836,0.577771239224797,20.0202565802249,0.540083561903235,0.816638357961894,0.183361642038106,0.53146423340632,0.813201963661659,0.186798036338341,0.00322337871402449,0.84225,0.08709
0,2,2,17,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.823364140282668,0.556953490717144,20.0202565802249,0.520156016015217,0.808693550529184,0.191306449470816,0.512869360215719,0.805788472428712,0.194211527571288,0.00337988632512855,0.83246,0.07816
0,2,2,18,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.815464692999623,0.537139719325436,20.0202565802249,0.501209247794032,0.801139764135446,0.198860235864554,0.495190138216097,0.798740037305971,0.201259962694029,0.00355773368035049,0.82061,0.07816
0,2,2,19,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.807948747935122,0.518287866535648,20.0202565802249,0.483175084475663,0.793949819343467,0.206050180656533,0.478379130088323,0.792037745760619,0.207962254239381,0.00375427527917206,0.81665,0.07816
0,2,2,20,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.800798829424491,0.500354099050034,20.0202565802249,NA,NA,NA,0.462390030707601,0.785663136648381,0.214336863351619,0.00396660911252916,NA,NA
0,2,2,21,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.793997214452626,0.483293963154678,20.0202565802249,NA,NA,NA,0.447178053115281,0.779598354094582,0.220401645905418,0.0041918388979108,NA,NA
0,2,2,22,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.787526269009151,0.467063228381575,20.0202565802249,NA,NA,NA,0.432700183909722,0.77382624931457,0.22617375068543,0.00442723968973398,NA,NA
0,2,2,23,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.781368689711006,0.451618493557959,20.0202565802249,NA,NA,NA,0.418915340018245,0.768330443116296,0.231669556883704,0.00467034650455669,NA,NA
0,2,2,24,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.775507673185992,0.43691761166222,20.0202565802249,NA,NA,NA,0.405784451586534,0.763095358947047,0.236904641052953,0.004918989207317,NA,NA
0,2,2,25,Loglogistic,1.5,0.601315311109783,20.0202565802249,1.39916371260717,0.460686601816454,0.769927030583844,0.422919977046047,20.0202565802249,NA,NA,NA,0.393270490080229,0.758106234097122,0.241893765902878,0.00517129374066243,NA,NA
0,3,0,1,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.995970507568003,0.970396741562838,12.1122688082919,0.881218990993163,0.983831942761505,0.0161680572384947,0.802598641599921,0.973130414632314,0.026869585367686,0.000994121043421185,0.99814,0.82605
0,3,0,2,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.989863628067976,0.925531653680209,12.1122688082919,0.792506924559039,0.971756765257587,0.028243234742413,0.724237489935667,0.962464167595221,0.0375358324047785,0.00119054866508037,0.99253,0.67875
0,3,0,3,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.98308599887964,0.875738804620526,12.1122688082919,0.731997176362442,0.963520389085086,0.0364796109149136,0.663860221922189,0.954245824163826,0.0457541758361739,0.00128060424161807,0.98474,0.55193
0,3,0,4,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.976171165612858,0.824937965631232,12.1122688082919,0.672444534153146,0.955414290846031,0.0445857091539685,0.614050161986911,0.947465852291049,0.0525341477089508,0.00131969449132737,0.97698,0.46423
0,3,0,5,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.969402038666098,0.775207579539013,12.1122688082919,0.618327535519628,0.948048073478473,0.0519519265215267,0.571630976939354,0.941691900565991,0.0583080994340092,0.00134111137747062,0.96977,0.40025
0,3,0,6,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.962931999824096,0.727674488170639,12.1122688082919,0.570571943429627,0.9415477486132,0.0584522513867997,0.534756635179117,0.936672693596828,0.0633273064031723,0.00136520486830273,0.96304,0.3535
0,3,0,7,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.956838703357252,0.682909190037829,12.1122688082919,0.527371747266724,0.935667488375338,0.0643325116246616,0.502213928011914,0.932243093641631,0.067756906358369,0.00140256613665738,0.95776,0.31904
0,3,0,8,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.951154038221308,0.641145962041222,12.1122688082919,0.487454976602607,0.930234156580387,0.0697658434196133,0.473156145983281,0.9282878495585,0.0717121504415001,0.00145672109206936,0.95184,0.29552
0,3,0,9,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.945882304836558,0.602416397850625,12.1122688082919,0.452419012770603,0.925465183211849,0.0745348167881513,0.446969903467288,0.92472346943242,0.07527653056758,0.00152679735655443,0.94704,0.27551
0,3,0,10,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.94101159907181,0.566633042016462,12.1122688082919,0.421340257418803,0.921234851278903,0.0787651487210966,0.423197795515534,0.921487692894931,0.0785123071050694,0.0016098024643384,0.94189,0.25824
0,3,0,11,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.936521003393454,0.533642220803451,12.1122688082919,0.392479072224038,0.917306367272063,0.0826936327279372,0.401489863032437,0.918532884732829,0.0814671152671711,0.00170218282686148,0.93719,0.24536
0,3,0,12,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.932385112586604,0.503257291066182,12.1122688082919,0.367757642370121,0.913941372343685,0.0860586276563147,0.381571877187714,0.91582171787286,0.0841782821271401,0.00180065706063522,0.93216,0.2306
0,3,0,13,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.928576845425106,0.475279296596119,12.1122688082919,0.343264515076821,0.910607453164694,0.0893925468353058,0.363224116716656,0.913324284621748,0.0866757153782517,0.00190253463181873,0.92702,0.22409
0,3,0,14,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.925069151201187,0.449509505392476,12.1122688082919,0.321914286104961,0.907701334358681,0.0922986656413191,0.346266922467448,0.911016130401492,0.0889838695985082,0.00200575364993972,0.92341,0.21547
0,3,0,15,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.921836005609749,0.425756726072602,12.1122688082919,NA,NA,NA,0.330550715265283,0.908876895015791,0.0911231049842088,0.00210880038286931,NA,NA
0,3,0,16,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.918852952826522,0.403841290328802,12.1122688082919,NA,NA,NA,0.315948991395882,0.906889359219664,0.0931106407803358,0.00221059764983149,NA,NA
0,3,0,17,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.916097361176727,0.383596931235723,12.1122688082919,NA,NA,NA,0.302353325919168,0.905038764587905,0.0949612354120947,0.00231039984292671,NA,NA
0,3,0,18,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.913548501341877,0.364871357808165,12.1122688082919,NA,NA,NA,0.289669744292801,0.90331231963312,0.0966876803668805,0.00240770671871255,NA,NA
0,3,0,19,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.911187517756849,0.347526044865396,12.1122688082919,NA,NA,NA,0.27781603726538,0.901698834318336,0.0983011656816638,0.00250219696219803,NA,NA
0,3,0,20,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.908997338735467,0.331435572755617,12.1122688082919,NA,NA,NA,0.266719734451522,0.900188444227107,0.099811555772893,0.00259367861593134,NA,NA
0,3,0,21,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.906962554398678,0.316486730537289,12.1122688082919,NA,NA,NA,0.256316544525985,0.898772398248163,0.101227601751837,0.00268205268969432,NA,NA
